0,1,2
0.05,0.0,4.0
0.05,0.0,4.666666666666667
0.05,0.0,5.333333333333333
0.05,0.0,6.0
0.05,0.4166666666666667,4.0
0.05,0.4166666666666667,4.666666666666667
0.05,0.4166666666666667,5.333333333333333
0.05,0.4166666666666667,6.0
0.05,0.8333333333333334,4.0
0.05,0.8333333333333334,4.666666666666667
0.05,0.8333333333333334,5.333333333333333
0.05,0.8333333333333334,6.0
0.05,1.25,4.0
0.05,1.25,4.666666666666667
0.05,1.25,5.333333333333333
0.05,1.25,6.0
0.05,1.6666666666666667,4.0
0.05,1.6666666666666667,4.666666666666667
0.05,1.6666666666666667,5.333333333333333
0.05,1.6666666666666667,6.0
0.05,2.0833333333333335,4.0
0.05,2.0833333333333335,4.666666666666667
0.05,2.0833333333333335,5.333333333333333
0.05,2.0833333333333335,6.0
0.05,2.5,4.0
0.05,2.5,4.666666666666667
0.05,2.5,5.333333333333333
0.05,2.5,6.0
0.05,2.916666666666667,4.0
0.05,2.916666666666667,4.666666666666667
0.05,2.916666666666667,5.333333333333333
0.05,2.916666666666667,6.0
0.05,3.3333333333333335,4.0
0.05,3.3333333333333335,4.666666666666667
0.05,3.3333333333333335,5.333333333333333
0.05,3.3333333333333335,6.0
0.05,3.75,4.0
0.05,3.75,4.666666666666667
0.05,3.75,5.333333333333333
0.05,3.75,6.0
0.05,4.166666666666667,4.0
0.05,4.166666666666667,4.666666666666667
0.05,4.166666666666667,5.333333333333333
0.05,4.166666666666667,6.0
0.05,4.583333333333334,4.0
0.05,4.583333333333334,4.666666666666667
0.05,4.583333333333334,5.333333333333333
0.05,4.583333333333334,6.0
0.05,5.0,4.0
0.05,5.0,4.666666666666667
0.05,5.0,5.333333333333333
0.05,5.0,6.0
0.05,5.416666666666667,4.0
0.05,5.416666666666667,4.666666666666667
0.05,5.416666666666667,5.333333333333333
0.05,5.416666666666667,6.0
0.05,5.833333333333334,4.0
0.05,5.833333333333334,4.666666666666667
0.05,5.833333333333334,5.333333333333333
0.05,5.833333333333334,6.0
0.05,6.25,4.0
0.05,6.25,4.666666666666667
0.05,6.25,5.333333333333333
0.05,6.25,6.0
0.05,6.666666666666667,4.0
0.05,6.666666666666667,4.666666666666667
0.05,6.666666666666667,5.333333333333333
0.05,6.666666666666667,6.0
0.05,7.083333333333334,4.0
0.05,7.083333333333334,4.666666666666667
0.05,7.083333333333334,5.333333333333333
0.05,7.083333333333334,6.0
0.05,7.5,4.0
0.05,7.5,4.666666666666667
0.05,7.5,5.333333333333333
0.05,7.5,6.0
0.05,7.916666666666667,4.0
0.05,7.916666666666667,4.666666666666667
0.05,7.916666666666667,5.333333333333333
0.05,7.916666666666667,6.0
0.05,8.333333333333334,4.0
0.05,8.333333333333334,4.666666666666667
0.05,8.333333333333334,5.333333333333333
0.05,8.333333333333334,6.0
0.05,8.75,4.0
0.05,8.75,4.666666666666667
0.05,8.75,5.333333333333333
0.05,8.75,6.0
0.05,9.166666666666668,4.0
0.05,9.166666666666668,4.666666666666667
0.05,9.166666666666668,5.333333333333333
0.05,9.166666666666668,6.0
0.05,9.583333333333334,4.0
0.05,9.583333333333334,4.666666666666667
0.05,9.583333333333334,5.333333333333333
0.05,9.583333333333334,6.0
0.05,10.0,4.0
0.05,10.0,4.666666666666667
0.05,10.0,5.333333333333333
0.05,10.0,6.0
0.06666666666666668,0.0,4.0
0.06666666666666668,0.0,4.666666666666667
0.06666666666666668,0.0,5.333333333333333
0.06666666666666668,0.0,6.0
0.06666666666666668,0.4166666666666667,4.0
0.06666666666666668,0.4166666666666667,4.666666666666667
0.06666666666666668,0.4166666666666667,5.333333333333333
0.06666666666666668,0.4166666666666667,6.0
0.06666666666666668,0.8333333333333334,4.0
0.06666666666666668,0.8333333333333334,4.666666666666667
0.06666666666666668,0.8333333333333334,5.333333333333333
0.06666666666666668,0.8333333333333334,6.0
0.06666666666666668,1.25,4.0
0.06666666666666668,1.25,4.666666666666667
0.06666666666666668,1.25,5.333333333333333
0.06666666666666668,1.25,6.0
0.06666666666666668,1.6666666666666667,4.0
0.06666666666666668,1.6666666666666667,4.666666666666667
0.06666666666666668,1.6666666666666667,5.333333333333333
0.06666666666666668,1.6666666666666667,6.0
0.06666666666666668,2.0833333333333335,4.0
0.06666666666666668,2.0833333333333335,4.666666666666667
0.06666666666666668,2.0833333333333335,5.333333333333333
0.06666666666666668,2.0833333333333335,6.0
0.06666666666666668,2.5,4.0
0.06666666666666668,2.5,4.666666666666667
0.06666666666666668,2.5,5.333333333333333
0.06666666666666668,2.5,6.0
0.06666666666666668,2.916666666666667,4.0
0.06666666666666668,2.916666666666667,4.666666666666667
0.06666666666666668,2.916666666666667,5.333333333333333
0.06666666666666668,2.916666666666667,6.0
0.06666666666666668,3.3333333333333335,4.0
0.06666666666666668,3.3333333333333335,4.666666666666667
0.06666666666666668,3.3333333333333335,5.333333333333333
0.06666666666666668,3.3333333333333335,6.0
0.06666666666666668,3.75,4.0
0.06666666666666668,3.75,4.666666666666667
0.06666666666666668,3.75,5.333333333333333
0.06666666666666668,3.75,6.0
0.06666666666666668,4.166666666666667,4.0
0.06666666666666668,4.166666666666667,4.666666666666667
0.06666666666666668,4.166666666666667,5.333333333333333
0.06666666666666668,4.166666666666667,6.0
0.06666666666666668,4.583333333333334,4.0
0.06666666666666668,4.583333333333334,4.666666666666667
0.06666666666666668,4.583333333333334,5.333333333333333
0.06666666666666668,4.583333333333334,6.0
0.06666666666666668,5.0,4.0
0.06666666666666668,5.0,4.666666666666667
0.06666666666666668,5.0,5.333333333333333
0.06666666666666668,5.0,6.0
0.06666666666666668,5.416666666666667,4.0
0.06666666666666668,5.416666666666667,4.666666666666667
0.06666666666666668,5.416666666666667,5.333333333333333
0.06666666666666668,5.416666666666667,6.0
0.06666666666666668,5.833333333333334,4.0
0.06666666666666668,5.833333333333334,4.666666666666667
0.06666666666666668,5.833333333333334,5.333333333333333
0.06666666666666668,5.833333333333334,6.0
0.06666666666666668,6.25,4.0
0.06666666666666668,6.25,4.666666666666667
0.06666666666666668,6.25,5.333333333333333
0.06666666666666668,6.25,6.0
0.06666666666666668,6.666666666666667,4.0
0.06666666666666668,6.666666666666667,4.666666666666667
0.06666666666666668,6.666666666666667,5.333333333333333
0.06666666666666668,6.666666666666667,6.0
0.06666666666666668,7.083333333333334,4.0
0.06666666666666668,7.083333333333334,4.666666666666667
0.06666666666666668,7.083333333333334,5.333333333333333
0.06666666666666668,7.083333333333334,6.0
0.06666666666666668,7.5,4.0
0.06666666666666668,7.5,4.666666666666667
0.06666666666666668,7.5,5.333333333333333
0.06666666666666668,7.5,6.0
0.06666666666666668,7.916666666666667,4.0
0.06666666666666668,7.916666666666667,4.666666666666667
0.06666666666666668,7.916666666666667,5.333333333333333
0.06666666666666668,7.916666666666667,6.0
0.06666666666666668,8.333333333333334,4.0
0.06666666666666668,8.333333333333334,4.666666666666667
0.06666666666666668,8.333333333333334,5.333333333333333
0.06666666666666668,8.333333333333334,6.0
0.06666666666666668,8.75,4.0
0.06666666666666668,8.75,4.666666666666667
0.06666666666666668,8.75,5.333333333333333
0.06666666666666668,8.75,6.0
0.06666666666666668,9.166666666666668,4.0
0.06666666666666668,9.166666666666668,4.666666666666667
0.06666666666666668,9.166666666666668,5.333333333333333
0.06666666666666668,9.166666666666668,6.0
0.06666666666666668,9.583333333333334,4.0
0.06666666666666668,9.583333333333334,4.666666666666667
0.06666666666666668,9.583333333333334,5.333333333333333
0.06666666666666668,9.583333333333334,6.0
0.06666666666666668,10.0,4.0
0.06666666666666668,10.0,4.666666666666667
0.06666666666666668,10.0,5.333333333333333
0.06666666666666668,10.0,6.0
0.08333333333333334,0.0,4.0
0.08333333333333334,0.0,4.666666666666667
0.08333333333333334,0.0,5.333333333333333
0.08333333333333334,0.0,6.0
0.08333333333333334,0.4166666666666667,4.0
0.08333333333333334,0.4166666666666667,4.666666666666667
0.08333333333333334,0.4166666666666667,5.333333333333333
0.08333333333333334,0.4166666666666667,6.0
0.08333333333333334,0.8333333333333334,4.0
0.08333333333333334,0.8333333333333334,4.666666666666667
0.08333333333333334,0.8333333333333334,5.333333333333333
0.08333333333333334,0.8333333333333334,6.0
0.08333333333333334,1.25,4.0
0.08333333333333334,1.25,4.666666666666667
0.08333333333333334,1.25,5.333333333333333
0.08333333333333334,1.25,6.0
0.08333333333333334,1.6666666666666667,4.0
0.08333333333333334,1.6666666666666667,4.666666666666667
0.08333333333333334,1.6666666666666667,5.333333333333333
0.08333333333333334,1.6666666666666667,6.0
0.08333333333333334,2.0833333333333335,4.0
0.08333333333333334,2.0833333333333335,4.666666666666667
0.08333333333333334,2.0833333333333335,5.333333333333333
0.08333333333333334,2.0833333333333335,6.0
0.08333333333333334,2.5,4.0
0.08333333333333334,2.5,4.666666666666667
0.08333333333333334,2.5,5.333333333333333
0.08333333333333334,2.5,6.0
0.08333333333333334,2.916666666666667,4.0
0.08333333333333334,2.916666666666667,4.666666666666667
0.08333333333333334,2.916666666666667,5.333333333333333
0.08333333333333334,2.916666666666667,6.0
0.08333333333333334,3.3333333333333335,4.0
0.08333333333333334,3.3333333333333335,4.666666666666667
0.08333333333333334,3.3333333333333335,5.333333333333333
0.08333333333333334,3.3333333333333335,6.0
0.08333333333333334,3.75,4.0
0.08333333333333334,3.75,4.666666666666667
0.08333333333333334,3.75,5.333333333333333
0.08333333333333334,3.75,6.0
0.08333333333333334,4.166666666666667,4.0
0.08333333333333334,4.166666666666667,4.666666666666667
0.08333333333333334,4.166666666666667,5.333333333333333
0.08333333333333334,4.166666666666667,6.0
0.08333333333333334,4.583333333333334,4.0
0.08333333333333334,4.583333333333334,4.666666666666667
0.08333333333333334,4.583333333333334,5.333333333333333
0.08333333333333334,4.583333333333334,6.0
0.08333333333333334,5.0,4.0
0.08333333333333334,5.0,4.666666666666667
0.08333333333333334,5.0,5.333333333333333
0.08333333333333334,5.0,6.0
0.08333333333333334,5.416666666666667,4.0
0.08333333333333334,5.416666666666667,4.666666666666667
0.08333333333333334,5.416666666666667,5.333333333333333
0.08333333333333334,5.416666666666667,6.0
0.08333333333333334,5.833333333333334,4.0
0.08333333333333334,5.833333333333334,4.666666666666667
0.08333333333333334,5.833333333333334,5.333333333333333
0.08333333333333334,5.833333333333334,6.0
0.08333333333333334,6.25,4.0
0.08333333333333334,6.25,4.666666666666667
0.08333333333333334,6.25,5.333333333333333
0.08333333333333334,6.25,6.0
0.08333333333333334,6.666666666666667,4.0
0.08333333333333334,6.666666666666667,4.666666666666667
0.08333333333333334,6.666666666666667,5.333333333333333
0.08333333333333334,6.666666666666667,6.0
0.08333333333333334,7.083333333333334,4.0
0.08333333333333334,7.083333333333334,4.666666666666667
0.08333333333333334,7.083333333333334,5.333333333333333
0.08333333333333334,7.083333333333334,6.0
0.08333333333333334,7.5,4.0
0.08333333333333334,7.5,4.666666666666667
0.08333333333333334,7.5,5.333333333333333
0.08333333333333334,7.5,6.0
0.08333333333333334,7.916666666666667,4.0
0.08333333333333334,7.916666666666667,4.666666666666667
0.08333333333333334,7.916666666666667,5.333333333333333
0.08333333333333334,7.916666666666667,6.0
0.08333333333333334,8.333333333333334,4.0
0.08333333333333334,8.333333333333334,4.666666666666667
0.08333333333333334,8.333333333333334,5.333333333333333
0.08333333333333334,8.333333333333334,6.0
0.08333333333333334,8.75,4.0
0.08333333333333334,8.75,4.666666666666667
0.08333333333333334,8.75,5.333333333333333
0.08333333333333334,8.75,6.0
0.08333333333333334,9.166666666666668,4.0
0.08333333333333334,9.166666666666668,4.666666666666667
0.08333333333333334,9.166666666666668,5.333333333333333
0.08333333333333334,9.166666666666668,6.0
0.08333333333333334,9.583333333333334,4.0
0.08333333333333334,9.583333333333334,4.666666666666667
0.08333333333333334,9.583333333333334,5.333333333333333
0.08333333333333334,9.583333333333334,6.0
0.08333333333333334,10.0,4.0
0.08333333333333334,10.0,4.666666666666667
0.08333333333333334,10.0,5.333333333333333
0.08333333333333334,10.0,6.0
0.1,0.0,4.0
0.1,0.0,4.666666666666667
0.1,0.0,5.333333333333333
0.1,0.0,6.0
0.1,0.4166666666666667,4.0
0.1,0.4166666666666667,4.666666666666667
0.1,0.4166666666666667,5.333333333333333
0.1,0.4166666666666667,6.0
0.1,0.8333333333333334,4.0
0.1,0.8333333333333334,4.666666666666667
0.1,0.8333333333333334,5.333333333333333
0.1,0.8333333333333334,6.0
0.1,1.25,4.0
0.1,1.25,4.666666666666667
0.1,1.25,5.333333333333333
0.1,1.25,6.0
0.1,1.6666666666666667,4.0
0.1,1.6666666666666667,4.666666666666667
0.1,1.6666666666666667,5.333333333333333
0.1,1.6666666666666667,6.0
0.1,2.0833333333333335,4.0
0.1,2.0833333333333335,4.666666666666667
0.1,2.0833333333333335,5.333333333333333
0.1,2.0833333333333335,6.0
0.1,2.5,4.0
0.1,2.5,4.666666666666667
0.1,2.5,5.333333333333333
0.1,2.5,6.0
0.1,2.916666666666667,4.0
0.1,2.916666666666667,4.666666666666667
0.1,2.916666666666667,5.333333333333333
0.1,2.916666666666667,6.0
0.1,3.3333333333333335,4.0
0.1,3.3333333333333335,4.666666666666667
0.1,3.3333333333333335,5.333333333333333
0.1,3.3333333333333335,6.0
0.1,3.75,4.0
0.1,3.75,4.666666666666667
0.1,3.75,5.333333333333333
0.1,3.75,6.0
0.1,4.166666666666667,4.0
0.1,4.166666666666667,4.666666666666667
0.1,4.166666666666667,5.333333333333333
0.1,4.166666666666667,6.0
0.1,4.583333333333334,4.0
0.1,4.583333333333334,4.666666666666667
0.1,4.583333333333334,5.333333333333333
0.1,4.583333333333334,6.0
0.1,5.0,4.0
0.1,5.0,4.666666666666667
0.1,5.0,5.333333333333333
0.1,5.0,6.0
0.1,5.416666666666667,4.0
0.1,5.416666666666667,4.666666666666667
0.1,5.416666666666667,5.333333333333333
0.1,5.416666666666667,6.0
0.1,5.833333333333334,4.0
0.1,5.833333333333334,4.666666666666667
0.1,5.833333333333334,5.333333333333333
0.1,5.833333333333334,6.0
0.1,6.25,4.0
0.1,6.25,4.666666666666667
0.1,6.25,5.333333333333333
0.1,6.25,6.0
0.1,6.666666666666667,4.0
0.1,6.666666666666667,4.666666666666667
0.1,6.666666666666667,5.333333333333333
0.1,6.666666666666667,6.0
0.1,7.083333333333334,4.0
0.1,7.083333333333334,4.666666666666667
0.1,7.083333333333334,5.333333333333333
0.1,7.083333333333334,6.0
0.1,7.5,4.0
0.1,7.5,4.666666666666667
0.1,7.5,5.333333333333333
0.1,7.5,6.0
0.1,7.916666666666667,4.0
0.1,7.916666666666667,4.666666666666667
0.1,7.916666666666667,5.333333333333333
0.1,7.916666666666667,6.0
0.1,8.333333333333334,4.0
0.1,8.333333333333334,4.666666666666667
0.1,8.333333333333334,5.333333333333333
0.1,8.333333333333334,6.0
0.1,8.75,4.0
0.1,8.75,4.666666666666667
0.1,8.75,5.333333333333333
0.1,8.75,6.0
0.1,9.166666666666668,4.0
0.1,9.166666666666668,4.666666666666667
0.1,9.166666666666668,5.333333333333333
0.1,9.166666666666668,6.0
0.1,9.583333333333334,4.0
0.1,9.583333333333334,4.666666666666667
0.1,9.583333333333334,5.333333333333333
0.1,9.583333333333334,6.0
0.1,10.0,4.0
0.1,10.0,4.666666666666667
0.1,10.0,5.333333333333333
0.1,10.0,6.0
0.11666666666666668,0.0,4.0
0.11666666666666668,0.0,4.666666666666667
0.11666666666666668,0.0,5.333333333333333
0.11666666666666668,0.0,6.0
0.11666666666666668,0.4166666666666667,4.0
0.11666666666666668,0.4166666666666667,4.666666666666667
0.11666666666666668,0.4166666666666667,5.333333333333333
0.11666666666666668,0.4166666666666667,6.0
0.11666666666666668,0.8333333333333334,4.0
0.11666666666666668,0.8333333333333334,4.666666666666667
0.11666666666666668,0.8333333333333334,5.333333333333333
0.11666666666666668,0.8333333333333334,6.0
0.11666666666666668,1.25,4.0
0.11666666666666668,1.25,4.666666666666667
0.11666666666666668,1.25,5.333333333333333
0.11666666666666668,1.25,6.0
0.11666666666666668,1.6666666666666667,4.0
0.11666666666666668,1.6666666666666667,4.666666666666667
0.11666666666666668,1.6666666666666667,5.333333333333333
0.11666666666666668,1.6666666666666667,6.0
0.11666666666666668,2.0833333333333335,4.0
0.11666666666666668,2.0833333333333335,4.666666666666667
0.11666666666666668,2.0833333333333335,5.333333333333333
0.11666666666666668,2.0833333333333335,6.0
0.11666666666666668,2.5,4.0
0.11666666666666668,2.5,4.666666666666667
0.11666666666666668,2.5,5.333333333333333
0.11666666666666668,2.5,6.0
0.11666666666666668,2.916666666666667,4.0
0.11666666666666668,2.916666666666667,4.666666666666667
0.11666666666666668,2.916666666666667,5.333333333333333
0.11666666666666668,2.916666666666667,6.0
0.11666666666666668,3.3333333333333335,4.0
0.11666666666666668,3.3333333333333335,4.666666666666667
0.11666666666666668,3.3333333333333335,5.333333333333333
0.11666666666666668,3.3333333333333335,6.0
0.11666666666666668,3.75,4.0
0.11666666666666668,3.75,4.666666666666667
0.11666666666666668,3.75,5.333333333333333
0.11666666666666668,3.75,6.0
0.11666666666666668,4.166666666666667,4.0
0.11666666666666668,4.166666666666667,4.666666666666667
0.11666666666666668,4.166666666666667,5.333333333333333
0.11666666666666668,4.166666666666667,6.0
0.11666666666666668,4.583333333333334,4.0
0.11666666666666668,4.583333333333334,4.666666666666667
0.11666666666666668,4.583333333333334,5.333333333333333
0.11666666666666668,4.583333333333334,6.0
0.11666666666666668,5.0,4.0
0.11666666666666668,5.0,4.666666666666667
0.11666666666666668,5.0,5.333333333333333
0.11666666666666668,5.0,6.0
0.11666666666666668,5.416666666666667,4.0
0.11666666666666668,5.416666666666667,4.666666666666667
0.11666666666666668,5.416666666666667,5.333333333333333
0.11666666666666668,5.416666666666667,6.0
0.11666666666666668,5.833333333333334,4.0
0.11666666666666668,5.833333333333334,4.666666666666667
0.11666666666666668,5.833333333333334,5.333333333333333
0.11666666666666668,5.833333333333334,6.0
0.11666666666666668,6.25,4.0
0.11666666666666668,6.25,4.666666666666667
0.11666666666666668,6.25,5.333333333333333
0.11666666666666668,6.25,6.0
0.11666666666666668,6.666666666666667,4.0
0.11666666666666668,6.666666666666667,4.666666666666667
0.11666666666666668,6.666666666666667,5.333333333333333
0.11666666666666668,6.666666666666667,6.0
0.11666666666666668,7.083333333333334,4.0
0.11666666666666668,7.083333333333334,4.666666666666667
0.11666666666666668,7.083333333333334,5.333333333333333
0.11666666666666668,7.083333333333334,6.0
0.11666666666666668,7.5,4.0
0.11666666666666668,7.5,4.666666666666667
0.11666666666666668,7.5,5.333333333333333
0.11666666666666668,7.5,6.0
0.11666666666666668,7.916666666666667,4.0
0.11666666666666668,7.916666666666667,4.666666666666667
0.11666666666666668,7.916666666666667,5.333333333333333
0.11666666666666668,7.916666666666667,6.0
0.11666666666666668,8.333333333333334,4.0
0.11666666666666668,8.333333333333334,4.666666666666667
0.11666666666666668,8.333333333333334,5.333333333333333
0.11666666666666668,8.333333333333334,6.0
0.11666666666666668,8.75,4.0
0.11666666666666668,8.75,4.666666666666667
0.11666666666666668,8.75,5.333333333333333
0.11666666666666668,8.75,6.0
0.11666666666666668,9.166666666666668,4.0
0.11666666666666668,9.166666666666668,4.666666666666667
0.11666666666666668,9.166666666666668,5.333333333333333
0.11666666666666668,9.166666666666668,6.0
0.11666666666666668,9.583333333333334,4.0
0.11666666666666668,9.583333333333334,4.666666666666667
0.11666666666666668,9.583333333333334,5.333333333333333
0.11666666666666668,9.583333333333334,6.0
0.11666666666666668,10.0,4.0
0.11666666666666668,10.0,4.666666666666667
0.11666666666666668,10.0,5.333333333333333
0.11666666666666668,10.0,6.0
0.13333333333333336,0.0,4.0
0.13333333333333336,0.0,4.666666666666667
0.13333333333333336,0.0,5.333333333333333
0.13333333333333336,0.0,6.0
0.13333333333333336,0.4166666666666667,4.0
0.13333333333333336,0.4166666666666667,4.666666666666667
0.13333333333333336,0.4166666666666667,5.333333333333333
0.13333333333333336,0.4166666666666667,6.0
0.13333333333333336,0.8333333333333334,4.0
0.13333333333333336,0.8333333333333334,4.666666666666667
0.13333333333333336,0.8333333333333334,5.333333333333333
0.13333333333333336,0.8333333333333334,6.0
0.13333333333333336,1.25,4.0
0.13333333333333336,1.25,4.666666666666667
0.13333333333333336,1.25,5.333333333333333
0.13333333333333336,1.25,6.0
0.13333333333333336,1.6666666666666667,4.0
